3273056966, 3838261159, 1388710736, 3287786150, 3263837714, 3443304137, 1535351458, 2658913752, 
1466012335, 440084681, 3664511283, 3046990755, 1651976089, 1882174670, 650883918, 801392512, 
2726700505, 2159853901, 1700407490, 605812875, 3985019423, 2489235014, 3921291625, 1226342000, 
4042039203, 594651232, 1552468945, 3816924099, 2094008118, 638660285, 3356478296, 3977390154, 
668925639, 2001358758, 3738489626, 2898351478, 438931804, 406862528, 1340100613, 1061024376, 
2540051440, 2215555434, 4200784516, 2493981495, 1974390965, 260959754, 3059707198, 1358273632, 
568810679, 2443572749, 277547224, 3768857131, 206918146, 2132599360, 2956294992, 3456117527, 
2498750599, 3055916254, 3368464540, 3853019875, 4260560572, 813436640, 2699080073, 1668211164, 
2818006473, 2388466929, 2958435533, 1268121230, 3712518140, 504218773, 1388244597, 2562010319, 
2067770761, 2517212361, 1330012096, 1520098397, 4181189219, 454509734, 23975474, 2358846210, 
2567428304, 892342389, 3431233135, 3055951442, 2796510464, 3569534626, 2681614236, 573271890, 
3183227464, 2985487426, 3044898658, 2523636885, 2738625025, 2105081568, 2149338670, 94586813, 
3150077817, 2909582667, 3244484908, 2404896141, 3358758119, 3225791122, 3057738232, 565961896, 
2396814915, 1597720627, 3206585905, 1397651563, 2652602380, 593453099, 1775870145, 3347748228, 
1180001811, 3752169646, 2594096430, 1240329277, 2565343341, 700139368, 1804768743, 1026694186, 
813926274, 1175398423, 736145133, 125095322, 1033854165, 2321963939, 452327664, 2522294036, 
3334920878, 4010595586, 505080963, 2384826297, 2412496363, 270086432, 1026166569, 3855843638, 
1571527003, 4065113966, 1544578979, 3790222838, 443594234, 254446310, 3477886105, 817110997, 
646799288, 3105413654, 924133441, 1478033246, 2591263156, 2896796947, 3346789874, 3438817300, 
2800977295, 2690583391, 2463593780, 703262836, 2361613689, 3979898363, 2008331106, 1933815011, 
2434348594, 1983019074, 1644693997, 1921774329, 1274957392, 507000507, 3449154794, 3410024601, 
1365006607, 3217526482, 2434912152, 285519041, 3059483387, 601134137, 451963265, 1373974850, 
1554137482, 1746692560, 4193860920, 3842768362, 966485760, 2103210236, 462900441, 141327485, 
2372144829, 2952102007, 2829709246, 3968709868, 388311067, 1922335128, 1267542990, 1700002471, 
2163390472, 4130334776, 3281967319, 2830117772, 3971994964, 626938967, 661711999, 4002202854, 
3027140220, 1034657382, 50415990, 3383472501, 3719654022, 1040323774, 3865408256, 3017077047, 
3597091695, 1460867809, 3512341596, 1285162437, 774459248, 1668033635, 3595162015, 847847106, 
1107882081, 1603869443, 4113626160, 1765919481, 2107140889, 920650903, 2550934230, 2848625992, 
2297156229, 518489326, 1913853816, 4225455585, 1467511744, 1317886072, 3404110210, 3010703662, 
1899781763, 1536107491, 483238715, 3088558584, 2484047644, 1793236200, 1664469301, 4246120570, 
3933164039, 2974154358, 2580353953, 3629245884, 1550671988, 835145724, 2459237400, 2878385060, 
1939210237, 2669992957, 2855858926, 1266846423, 3886608362, 1461219135, 267038059, 1438349912, 
1992904825, 420867371, 3066253023, 3254929112, 1957276213, 2228011545, 3348346479, 2837204528, 
3391088031, 3001300435, 1533650819, 589130733, 781698837, 4172440457, 1237271833, 871553940, 
2499613377, 3393642823, 1982181257, 798573082, 2455580937, 2928283540, 3925297493, 3860654629, 
1132075516, 2215493883, 2331652720, 2126156916, 1494226885, 2080873255, 157679588, 3857678825, 
2502453658, 2585343274, 3676574823, 1834606248, 499542774, 3919171077, 3069443789, 429646463, 
1991230284, 1594935544, 2218407132, 166827027, 52869374, 1408024454, 1007280061, 240493762, 
1602487399, 2847839437, 3677288648, 2330206092, 1569524439, 2259712713, 465746265, 3291027549, 
3911429404, 177463617, 1726333402, 3102853856, 2652208852, 1378141944, 3714967423, 463575039, 
2248525124, 2156959910, 971470169, 351393855, 1337067350, 1285674701, 3156807357, 3940076453, 
913366416, 3468099701, 3037175413, 3435788662, 3441130240, 253344849, 1892369355, 2656740110, 
4124363392, 1086557130, 2683685673, 3295461060, 2324793145, 261728836, 4219430381, 2308561416, 
1870556836, 598688505, 3519194125, 2610245218, 4196738742, 3188309968, 750356516, 129323874, 
3128308929, 2212308342, 726966473, 2227628494, 3749636879, 3466430378, 1929074448, 1803137194, 
1512435684, 3722248980, 1896362403, 704040474, 1678341306, 204711676, 2810064637, 3272800478, 
4229773543, 3738827579, 1196417580, 1785742768, 3067050426, 499253792, 247808048, 550623032, 
1243410191, 371783146, 2287827159, 2012401341, 1731051847, 4085641155, 1744980528, 831050529, 
2893784258, 1908647066, 3656982556, 911338734, 1906146989, 2657362542, 2382784108, 4240412474, 
3450419763, 4198460638, 2077505676, 3534824740, 289623715, 3719276401, 1215018510, 2017733189, 
1128721765, 3862857049, 3798012605, 3669234231, 3521967968, 2897189790, 2532579921, 2853124421, 
2163037478, 2540055514, 1954137917, 961490393, 3272293156, 678410966, 431908052, 3284389277, 
4232294690, 445950428, 1234046320, 1602477371, 4012019224, 471306824, 2469844470, 3310811555, 
2277677738, 3030472259, 2667392867, 637435917, 1444159502, 2826120114, 2755373313, 1298764450, 
1876175660, 3844306305, 2978161060, 2966913441, 1409739682, 419264791, 3317446690, 4128384458, 
3529958993, 4290218331, 1286683562, 1593608380, 2326987379, 2661462140, 3009634024, 3584652676, 
3064401755, 1136025497, 1452238746, 1656065007, 183330958, 11046680, 1924336878, 3712441729, 
93580908, 3880339789, 2671696048, 4060279652, 1945956187, 1819518078, 853419952, 4027524484, 
1643553300, 2622046188, 2067564311, 3580706426, 2873649453, 3189291790, 1727067874, 811073308, 
2391887266, 2737494668, 3676268129, 3518008484, 75364598, 2529334708, 2818421643, 1423398066, 
769812897, 2781875523, 411103091, 1927885180, 3715524137, 2272540923, 2653843947, 1727137477, 
2996032879, 1431790562, 3480082515, 843142921, 3104880573, 3678438639, 3128520437, 3810552692, 
580301632, 1769532694, 3459835333, 4194400572, 548606256, 2331767701, 3594810465, 549020895, 
759320343, 43498045, 3704737696, 2044121673, 2023328227, 3724711036, 3904128520, 3238555050, 
4209920701, 2784789765, 2659306837, 2182568095, 1593487841, 1312619589, 3963023426, 447561309, 
2366938248, 1982992673, 2115286238, 3976211468, 575405021, 980453367, 3576079991, 1844434148, 
2449081456, 4077399317, 3983613153, 635073096, 1682450029, 631158957, 1140507999, 162589081, 
43690989, 3119948504, 128346047, 1177387225, 1420522918, 2356758829, 2815456014, 1253081180, 
55331627, 2898019053, 2209637034, 2311774691, 2212328790, 3440400062, 645193929, 2356159840, 
1569700976, 2836024575, 2435628718, 4112250527, 712570987, 418875471, 3376311144, 5615248, 
1784603755, 3742591024, 3312467750, 2713357110, 3553309316, 602653371, 3203148334, 1136607704, 
1454185766, 2872426629, 913352192, 3050777137, 394830684, 2470147173, 1985095582, 2411336041, 
3018155822, 677255976, 4066299585, 1420310008, 1047277784, 1121036196, 934880206, 1657172788, 
34974938, 2284483527, 964331585, 2525897406, 4157930067, 1866114721, 4272419785, 1080061286, 
3762517529, 728264169, 3026510838, 1481306629, 2370838508, 2398980805, 3817645181, 723774737, 
1275815523, 3396826324, 1551817815, 3149252814, 2890401255, 205211023, 4226795497, 388371124, 
1298411897, 4229421989, 2254017975, 1161891421, 2733738259, 3098422479, 2830343668, 683727279, 
2960466955, 3081604351, 2134705697, 667188756, 3603543303, 3599726562, 3279831572, 669793820, 
1658282338, 253330670, 2660128394, 3687142100, 3937570312, 432029957, 2682076803, 3754346877, 
406953514, 2905102882, 2219554480, 291508489, 2784694943, 3602824019, 1987484665, 2404793444, 
4255619034, 2729103346, 2401760646, 2795538182, 3964378009, 1338116438, 163985573, 1335368821, 
2773237939, 2504586767, 4062474220, 2409153782, 3044795231, 2449817069, 3952855926, 2587505895, 
2202044276, 1763281021, 3982245367, 1635578882, 3306682328, 2857835572, 3465933543, 2590560294, 
3558778967, 658388784, 1981061748, 1725468814, 3156995975, 4066804235, 2613116021, 590751948, 
32986321, 4280890763, 1584807375, 1438928590, 1209135165, 3879368818, 1082391156, 4083398946, 
2566216205, 1603739280, 700255579, 2558493275, 3839922290, 2093750792, 935087892, 355081992, 
179117946, 2573812797, 2915182418, 457589161, 3674154706, 1431817025, 579605274, 2906109747, 
347595990, 2074943529, 4029181767, 2198564529, 3596422037, 4046173398, 4212373704, 1168657263, 
1482252079, 3352495743, 666369142, 4289381226, 2765424590, 2224357820, 679455161, 594356212, 
92063622, 1137463245, 3060433995, 364188743, 3636038428, 1163677580, 3966622712, 2282740226, 
1871547297, 649222875, 635182558, 1295684145, 2837836573, 988709186, 1579572060, 3622188597, 
2621863105, 2898524366, 1204920085, 1318325041, 1106754302, 2558256443, 1995874880, 2572017112, 
523670353, 2714499467, 3404242072, 2769845415, 1927680054, 906650357, 3702259716, 779483613, 
390966156, 1035475108, 1527226548, 1392582429, 633726767, 1297862473, 2905147344, 2363268864, 
4020447562, 4130102338, 424817660, 2188202834, 2225549882, 3536912898, 159382281, 3834993562, 
3352508549, 2445148052, 2242514738, 2634487650, 1277275722, 3105813168, 2277678573, 2121029625, 
608518031, 1907687999, 1962303250, 3239181687, 1527591595, 303311653, 3248150216, 3175024173, 
2229371973, 2583074439, 1812851957, 2502762474, 1995520593, 780731749, 166667228, 1858481961, 
989046707, 869525821, 3214926293, 1364577536, 1841841671, 664490315, 2637269620, 1829500857, 
3701997215, 3171908583, 1551675228, 2209206652, 1676702999, 982158278, 3487021846, 1379722163, 
3375293665, 3146137183, 1763115757, 3958162644, 5168442, 2117851496, 1196298900, 3617164021, 
3449866350, 4085786118, 4233928488, 2666023012, 2392733221, 2752305423, 3790297836, 1404601829, 
1394694221, 2806425982, 2913182281, 273386474, 3516852674, 2943724227, 3935330565, 859654630, 
545676961, 1372048392, 1493068398, 3093842422, 4119397938, 3064266673, 1184904544, 528080254, 
1145044796, 966067915, 1737593713, 236976860, 2969872384, 124233895, 1531774941, 561759973, 
2422586053, 852097729, 1771658125, 1433909333, 134708064, 17788452, 1532845430, 3917273123, 
1400496530, 1753564123, 4090568350, 927484118, 3896463300, 887705278, 3482273451, 2981628702, 
3338940908, 305105524, 2131034280, 213274184, 1542780317, 4019183171, 1136533028, 368342569, 
484243623, 724437890, 1420440587, 526409858, 2558219605, 1468467763, 1385841961, 1667796667, 
159335559, 1530178896, 1672470241, 2474840126, 2553085541, 837792520, 3028585209, 2669145112, 
2158597680, 635231556, 4203318204, 9309339, 311998986, 1715767405, 706463762, 3838456500, 
224752585, 204620112, 1745337292, 3513292231, 3169059151, 2602772617, 2764390128, 965250928, 
1397157122, 4217338158, 4234372660, 1255001083, 1426567628, 3387960025, 3631068776, 1209202245, 
312170723, 101579473, 1543663713, 145215291, 1516088961, 1076121304, 1226346756, 1804675719, 
1417489539, 2287634983, 904158458, 2906491692, 285711161, 3981519849, 1144416957, 397396116, 
460074228, 2963523254, 1340508195, 1308369683, 2807956414, 3969167407, 2922433306, 2277957779, 
3282252300, 460539640, 3798620622, 992962173, 2581826922, 1468364605, 3573986626, 2724056213, 
4133814526, 353556550, 2952231986, 1307191011, 4058434995, 2269670213, 3059568160, 408467994, 
1031610, 3340050837, 2155220125, 3872219442, 1943515950, 1073422110, 2297780334, 3433123090, 
2680991754, 1852302033, 569368046, 1829223486, 2397101680, 1808653309, 1173668403, 420582671, 
381279813, 2927894720, 1020228605, 2695484976, 2989394356, 2552101989, 3470660030, 3957845926, 
2365694157, 3191637696, 704252921, 2529797090, 2437478444, 2989123316, 511707255, 3305728247, 
3377597192, 2324139665, 2092204442, 1343388964, 1776442229, 941362369, 190225428, 231759876, 
4241892203, 1267097009, 46611166, 760404664, 4137104437, 1412346688, 1415611727, 1348546789, 
88880979, 1917899412, 3312719885, 670222066, 991791611, 2358266684, 3051417808, 1946501408, 
209277304, 830392612, 3556176609, 3019565240, 2934904690, 859471715, 2414418543, 3540250203, 
1692367936, 664100166, 150702927, 3854300531, 1888791053, 2560871977, 1143508201, 3138923387, 
3995072424, 2752885845, 2997620799, 328755206, 1015229458, 3822331642, 774438067, 3504947240, 
2361264183, 4214346684, 3937263076, 1492993349, 1821671537, 1498376358, 2374465381, 4015878327, 
880483192, 3526339822, 3485261194, 2485631266, 3758144313, 2302234404, 2115420615, 2859299633, 
2094983566, 525274773, 233769963, 4271969989, 4141785554, 3095337201, 171349465, 2528420872, 
571642765, 2353160609, 848900461, 422591303, 3440316380, 8752679, 722123811, 3988897632, 
4077900882, 2726252853, 3402897538, 820184403, 1006498580, 2772140929, 2681226559, 1452052996, 
2605292390, 1866385645, 876155617, 727981335, 2439406096, 607560165, 3955427303, 4282535833, 
3617229802, 893900884, 40468715, 2905525917, 356488240, 490304822, 352910460, 890522187, 
705540054, 1918850183, 1920321748, 3323962262, 1843093047, 1351226580, 1533448976, 3012655837, 
2984091177, 3324198130, 2604177413, 1935824955, 2329951670, 1658547026, 3686679038, 3851374523, 
3751177453, 2930096553, 2370428498, 3959466806, 997712361, 1251824204, 1311071123, 2536748202, 
3396782369, 3581418627, 811778554, 1444701037, 2425459524, 2027564773, 885522314, 3586980532, 
1201619652, 1478235998, 1166573272, 630957537, 515189816, 3851849563, 1125735823, 471393624, 
2254681896, 2799665102, 3756812285, 1157924620, 258194100, 3639933257, 2937785687, 466301939, 
3097571050, 2858385581, 4102638568, 2251919058, 2442501192, 3983182230, 2325513623, 2745526201, 
1113343637, 2951527367, 3634591238, 1281350916, 266204281, 368854910, 2258606285, 2485732607, 
1373013386, 1174455104, 1025483833, 4203314817, 4027213426, 2063926958, 2650907807, 1932733160, 
4039379376, 87541196, 3930216041, 1189399508, 3761761842, 2489007349, 3375520993, 909927814, 
992412015, 792813254, 2283373492, 2177826127, 3781232108, 594918466, 2666309400, 2094344461, 
4038589482, 236976218, 3415619708, 558654517, 2885856618, 2177857385, 740277023, 245953764, 
1258184688, 3562544472, 2342514261, 3182226259, 23703448, 1166161958, 3631325683, 2263226774, 
3520193913, 1487218946, 1810056216, 3341324079, 1707643198, 3165276873, 2173967595, 2919791413, 
1652545888, 448406530, 2542116200, 1801366829, 131081790, 1556380528, 3437058199, 863757779, 
3247897278, 2279297055, 455041518, 1300659470, 341071780, 1768954066, 1144344177, 4067995699, 
3400732331, 1280413278, 4268191983, 2454449902, 396795717, 696260536, 2557326693, 294315366, 
1390099955, 3147705548, 2344158877, 958203124, 1548796836, 1065734362, 3956863621, 3422315224, 
1813895072, 2703735812, 3056394690, 2314160613, 3890560780, 2485545487, 897646173, 16809057, 
1483546196, 2633602266, 1532110197, 2061779310, 2405550720, 2435024948, 3888554886, 1961412384, 
3217839589, 1599849962, 1488629226, 1859297262, 2650616937, 1110384828, 3828020676, 2706903740, 
1382032488, 3551640553, 1445686376, 1959066891, 3977363761, 2788180194, 4069153334, 3566527084, 
4012307462, 415422640, 1332735300, 482554858, 3607745781, 1266497813, 3999635, 4023701993, 
1994324934, 395223251, 2003238285, 647178545, 318610941, 1784511190, 1785371521, 844709484, 
212350777, 1680029655, 1708886324, 2961928114, 3804399628, 2202804226, 669890235, 777668341, 
1413153405, 1857576505, 2597557480, 256532227, 3941666279, 3899473453, 3910097908, 521693601, 
2775798636, 2568170673, 3275024320, 768769606, 3088565131, 4137714945, 2178920672, 2241918745, 
4230681674, 9780800, 1807993125, 3550057800, 1519169624, 357575733, 4137103324, 1903900455, 
2339219019, 176882661, 343297740, 1021841379, 4120278207, 2097866400, 1014210837, 615444185, 
2058361749, 3951311646, 1845492362, 3383355145, 4240326491, 997836837, 1131932778, 1869030874, 
1609111361, 3712642643, 1917471336, 2369516593, 1502214451, 731120321, 3362655214, 1916327473, 
1087447533, 4162657423, 2540333158, 2401543516, 1609084318, 2643164335, 3110533512, 3173752527, 
1342045375, 2118589208, 3742806403, 4100864598, 2538821608, 1530257107, 2803145688, 4167319353, 
1413964348, 13864573, 2514479423, 193547555, 2024005028, 2480134331, 2889607283, 1671733031, 
2126048257, 3128855418, 2538560884, 1336138155, 1908885174, 2433063710, 2856140931, 3775848927, 
1214236365, 3305299537, 3864809787, 3761700650, 1666383173, 468998040, 1992700311, 3763852307, 
3945314202, 3501206165, 2797014140, 1367862540, 2209733098, 3349063984, 3997000923, 3536753976, 
3787323212, 2645650721, 2252630138, 1087884117, 3569585316, 295395638, 4278180038, 3117534573, 
3868888772, 1988316412, 184338356, 910873490, 2517241184, 883402094, 3946030718, 950338675, 
2384347026, 1074045323, 4215930985, 875730132, 264912033, 1615098338, 2320201495, 230879355, 
3147620400, 3959136386, 1978025377, 2057902297, 931820373, 4221030116, 3229999685, 63785171, 
2864605480, 2878716426, 3642785023, 3914582420, 539024700, 4028348331, 1840291994, 292585192, 
4055576295, 3902558696, 1640086733, 3242923141, 2648796146, 3180264483, 2234138269, 2761333436, 
2979353288, 1889088163, 1959877358, 1614093422, 2885556104, 2959641619, 2268500682, 4096511020, 
3248865310, 3778100978, 123011992, 2808580639, 3042076065, 3160783601, 2017696588, 2255318632, 
558371374, 3909253457, 2632996732, 2202228961, 2939721405, 2641075536, 2702552633, 1244103196, 
3865800597, 1708092905, 2785132740, 3576251672, 730096091, 935915518, 3117997725, 4110680160, 
1490775919, 2713627613, 2202517355, 3747115012, 3490438609, 1778897868, 304341169, 1325869024, 
1957225367, 4178929294, 712793381, 2668221645, 2121209009, 2582148840, 917179222, 3397825331, 
608054934, 3105706900, 2128845232, 522055021, 3919416321, 1501791490, 3280940688, 2005734881, 
3617311555, 3482433567, 3209524305, 1675520609, 4182539254, 2421346048, 3746882046, 978838007, 
3423793837, 4238058411, 2042358039, 1255971155, 339945492, 4138046968, 1842739574, 2275945690, 
3394484767, 1959194461, 736985816, 813025563, 3930372338, 3303074125, 3174151650, 21289442, 
4039874707, 1600491911, 797594131, 241106972, 116958136, 1875564685, 1865218957, 1752199637, 
2421766921, 3773808333, 739211536, 842690169, 2671260178, 2551054858, 3523689469, 3040573612, 
2152043699, 1650537554, 663711917, 4049193439, 110137852, 2426314387, 2237900505, 3510279710, 
2219999026, 1642509235, 42497315, 1005838655, 88179570, 4220903458, 2759981190, 3363158934, 
3998009147, 2655990650, 3886077864, 706909368, 959407127, 3392521540, 1416541885, 2887574385, 
630942123, 1153690268, 2049729730, 262491896, 4132033714, 1472233113, 2779459124, 3176318738, 
3437423920, 2568070871, 34880778, 1041349003, 657742477, 209647064, 900868387, 569509104, 
3371030001, 2237857403, 3347543611, 3154483247, 3420666355, 1389912366, 2072480394, 2140961422, 
3393685839, 3276777864, 1317721631, 1628147566, 4146982601, 3662218576, 492163471, 2593976651, 
56943483, 2898703245, 4160442761, 2841183968, 1151436532, 438299275, 104297659, 3785413478, 
1139016886, 1089514167, 3694717947, 3850736113, 2720671255, 3434891537, 601093053, 2080666566, 
801171576, 2389749907, 2355800219, 1349644345, 670210838, 2733944548, 1741014945, 3001272890, 
1172480946, 4006892115, 863649530, 1166273582, 1819047303, 3289276451, 1647039271, 1343491741, 
93714098, 1123313992, 3598020264, 3793483866, 2421065837, 273964264, 3446832943, 1075676814, 
3309679229, 3288873244, 43679144, 3823416950, 645149246, 3191261326, 3599476808, 2887165999, 
1987140442, 1027242389, 1832900087, 3377472651, 3857695830, 3584239245, 4255854286, 816431574, 
2980518684, 2347688340, 1106783926, 2819246418, 2592995853, 4000264224, 887888478, 4167407067, 
1168706736, 2765134061, 417712582, 532738066, 179982058, 3724028286, 521266244, 706180730, 
1886372226, 521420889, 456653065, 3543857129, 3302880325, 1654773278, 880915130, 2875169065, 
3004943962, 399650574, 305269033, 1189506304, 2131411809, 1424075673, 2257085277, 1446176764, 
3288944054, 2799491965, 3837267684, 3710557819, 4217123938, 1028603615, 2646857889, 1978922431, 
3225091139, 3144029911, 2694782500, 528337597, 3726301694, 3088804375, 22404674, 393693396, 
467120452, 3956686279, 411792987, 1043793984, 4179383010, 4273092540, 3942582038, 2483123792, 
